H_ID,H_orp_code,H_orp_name,H_address_city,H_address_city_code,H_address_district,H_address_district_code,H_date,H_persons,H_persons_0005,H_persons_0617,H_persons_1899,H_income,H_venr_car_private,H_venr_car_company,H_venr_util,H_venr_other,H_venr_bike,H_region,H_munpop
7433,5205,Hradec Králové,NA,NA,NA,NA,01/08/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,4,Královéhradeckı kraj,50 000-99 999
7434,5301,Èeská Tøebová,NA,NA,NA,NA,13/11/2018,4,1,0,3,NA,1,0,0,0,1,Pardubickı kraj,10 000-19 999
7435,8106,Frıdek-Místek,NA,NA,NA,NA,04/10/2017,2,0,1,1,nevím/nechci odpovídat,0,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
7436,7207,Uherské Hradištì,NA,NA,NA,NA,17/07/2018,4,0,0,4,50 001 Kè a více,2,2,0,0,6,Zlínskı kraj,do 999
7437,7208,Uherskı Brod,NA,NA,NA,NA,15/11/2017,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Zlínskı kraj,2 000-4 999
7438,7212,Vsetín,NA,NA,NA,NA,03/04/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,1,Zlínskı kraj,20 000-49 999
7439,8119,Ostrava,NA,NA,NA,NA,15/08/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,2,Moravskoslezskı kraj,100 000+
7440,6113,Tøebíè,NA,NA,NA,NA,07/11/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Kraj Vysoèina,do 999
7441,3102,Èeské Budìjovice,NA,NA,NA,NA,16/05/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,1,Jihoèeskı kraj,5 000-9 999
7442,7211,Vizovice,NA,NA,NA,NA,09/10/2018,2,0,0,2,NA,2,0,0,0,0,Zlínskı kraj,do 999
7443,8104,Èeskı Tìšín,NA,NA,NA,NA,17/04/2019,3,0,1,2,NA,1,0,0,0,3,Moravskoslezskı kraj,20 000-49 999
7444,8119,Ostrava,NA,NA,NA,NA,18/09/2018,2,0,0,2,NA,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7445,7207,Uherské Hradištì,NA,NA,NA,NA,30/11/2017,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Zlínskı kraj,20 000-49 999
7446,5105,Liberec,NA,NA,NA,NA,25/09/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
7447,5209,Náchod,NA,NA,NA,NA,19/02/2019,2,0,0,2,NA,0,0,0,0,0,Královéhradeckı kraj,20 000-49 999
7448,6208,Ivanèice,NA,NA,NA,NA,13/03/2019,4,0,1,3,30 001–50 000 Kè,1,0,0,1,4,Jihomoravskı kraj,5 000-9 999
7449,6220,Znojmo,NA,NA,NA,NA,28/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Jihomoravskı kraj,20 000-49 999
7450,8121,Tøinec,NA,NA,NA,NA,15/11/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,1 000-1 999
7451,8119,Ostrava,NA,NA,NA,NA,05/03/2019,3,0,1,2,9 201–15 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7452,7108,Prostìjov,NA,NA,NA,NA,19/10/2017,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Olomouckı kraj,1 000-1 999
7453,3103,Èeskı Krumlov,NA,NA,NA,NA,10/10/2018,3,0,0,3,NA,2,0,0,1,0,Jihoèeskı kraj,1 000-1 999
7454,4213,Teplice,NA,NA,NA,NA,09/05/2018,4,0,3,1,22 001–30 000 Kè,0,0,0,0,0,Ústeckı kraj,20 000-49 999
7455,5213,Rychnov nad Knìnou,NA,NA,NA,NA,21/11/2018,2,0,0,2,NA,1,0,0,0,0,Královéhradeckı kraj,10 000-19 999
7456,7108,Prostìjov,NA,NA,NA,NA,29/11/2017,2,0,0,2,15 001–22 000 Kè,0,0,0,0,2,Olomouckı kraj,do 999
7457,6113,Tøebíè,NA,NA,NA,NA,24/07/2018,1,0,0,1,NA,0,0,0,0,0,Kraj Vysoèina,do 999
7458,7108,Prostìjov,NA,NA,NA,NA,03/10/2017,2,0,0,2,22 001–30 000 Kè,0,0,0,0,1,Olomouckı kraj,20 000-49 999
7459,8111,Karviná,NA,NA,NA,NA,12/09/2018,2,1,0,1,9 201–15 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
7460,7206,Ronov pod Radhoštìm,NA,NA,NA,NA,03/10/2017,2,0,0,2,15 001–22 000 Kè,0,0,0,0,2,Zlínskı kraj,10 000-19 999
7461,7107,Olomouc,NA,NA,NA,NA,09/10/2018,3,0,0,3,22 001–30 000 Kè,1,0,0,0,2,Olomouckı kraj,2 000-4 999
7462,6212,Moravskı Krumlov,NA,NA,NA,NA,18/09/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Jihomoravskı kraj,do 999
7463,4102,Cheb,NA,NA,NA,NA,11/04/2019,1,0,0,1,ménì ne 9 200 Kè,0,0,0,0,0,Karlovarskı kraj,20 000-49 999
7464,5105,Liberec,NA,NA,NA,NA,21/03/2019,3,1,0,2,22 001–30 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
7465,6110,Pelhøimov,NA,NA,NA,NA,31/07/2018,2,0,0,2,NA,1,0,0,0,0,Kraj Vysoèina,do 999
7466,8119,Ostrava,NA,NA,NA,NA,28/11/2017,1,0,0,1,ménì ne 9 200 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7467,4213,Teplice,NA,NA,NA,NA,28/02/2019,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Ústeckı kraj,10 000-19 999
7468,5214,Trutnov,NA,NA,NA,NA,07/11/2018,1,0,0,1,NA,1,0,0,0,0,Královéhradeckı kraj,20 000-49 999
7469,8105,Frenštát pod Radhoštìm,NA,NA,NA,NA,09/08/2018,2,0,0,2,NA,1,0,0,0,2,Moravskoslezskı kraj,10 000-19 999
7470,5301,Èeská Tøebová,NA,NA,NA,NA,15/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Pardubickı kraj,10 000-19 999
7471,8108,Havíøov,NA,NA,NA,NA,23/11/2017,3,0,2,1,15 001–22 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
7472,5105,Liberec,NA,NA,NA,NA,05/10/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Libereckı kraj,100 000+
7473,3102,Èeské Budìjovice,NA,NA,NA,NA,29/11/2017,2,0,0,2,30 001–50 000 Kè,0,0,0,0,2,Jihoèeskı kraj,50 000-99 999
7474,5213,Rychnov nad Knìnou,NA,NA,NA,NA,09/08/2018,2,0,0,2,22 001–30 000 Kè,0,0,0,0,1,Královéhradeckı kraj,2 000-4 999
7475,5214,Trutnov,NA,NA,NA,NA,28/03/2019,4,0,0,4,50 001 Kè a více,0,0,0,0,4,Královéhradeckı kraj,5 000-9 999
7476,8104,Èeskı Tìšín,NA,NA,NA,NA,09/11/2017,3,0,1,2,nevím/nechci odpovídat,0,0,0,0,1,Moravskoslezskı kraj,20 000-49 999
7477,6220,Znojmo,NA,NA,NA,NA,20/02/2019,2,1,0,1,NA,0,0,0,0,1,Jihomoravskı kraj,1 000-1 999
7478,8114,Krnov,NA,NA,NA,NA,19/09/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Moravskoslezskı kraj,20 000-49 999
7479,8119,Ostrava,NA,NA,NA,NA,16/05/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7480,7113,Zábøeh,NA,NA,NA,NA,08/11/2017,2,2,0,2,22 001–30 000 Kè,1,0,0,0,2,Olomouckı kraj,10 000-19 999
7481,8104,Èeskı Tìšín,NA,NA,NA,NA,07/11/2017,1,0,0,1,15 001–22 000 Kè,1,0,0,0,1,Moravskoslezskı kraj,20 000-49 999
7482,6203,Brno,NA,NA,NA,NA,15/05/2018,3,1,0,2,22 001–30 000 Kè,1,0,0,0,0,Jihomoravskı kraj,100 000+
7483,8116,Odry,NA,NA,NA,NA,04/10/2018,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,5 000-9 999
7484,7213,Zlín,NA,NA,NA,NA,10/10/2018,3,0,0,3,NA,2,0,0,0,0,Zlínskı kraj,do 999
7485,6212,Moravskı Krumlov,NA,NA,NA,NA,13/03/2019,2,0,0,2,NA,1,0,0,0,2,Jihomoravskı kraj,do 999
7486,5203,Dvùr Králové nad Labem,NA,NA,NA,NA,13/02/2019,1,0,0,1,30 001–50 000 Kè,1,0,0,0,1,Královéhradeckı kraj,10 000-19 999
7487,6113,Tøebíè,NA,NA,NA,NA,06/11/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Kraj Vysoèina,20 000-49 999
7488,5109,Turnov,NA,NA,NA,NA,19/09/2018,3,0,1,2,22 001–30 000 Kè,1,0,0,0,3,Libereckı kraj,10 000-19 999
7489,5205,Hradec Králové,NA,NA,NA,NA,03/10/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Královéhradeckı kraj,50 000-99 999
7490,8121,Tøinec,NA,NA,NA,NA,13/03/2019,6,1,1,4,50 001 Kè a více,3,0,0,0,1,Moravskoslezskı kraj,20 000-49 999
7491,3117,Vodòany,NA,NA,NA,NA,20/06/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Jihoèeskı kraj,5 000-9 999
7492,7104,Lipník nad Beèvou,NA,NA,NA,NA,16/08/2018,2,0,0,2,50 001 Kè a více,2,0,0,0,2,Olomouckı kraj,5 000-9 999
7493,8119,Ostrava,NA,NA,NA,NA,15/05/2018,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7494,2105,Èernošice,NA,NA,NA,NA,11/10/2018,3,1,0,2,NA,1,1,0,0,0,Støedoèeskı kraj,5 000-9 999
7495,2114,Mìlník,NA,NA,NA,NA,01/08/2018,2,0,0,2,50 001 Kè a více,1,0,0,0,2,Støedoèeskı kraj,do 999
7496,1000,Praha,NA,NA,NA,NA,25/09/2018,2,0,0,2,30 001–50 000 Kè,0,1,0,0,0,Hlavní mìsto Praha,100 000+
7497,7109,Pøerov,NA,NA,NA,NA,13/03/2019,2,0,0,2,15 001–22 000 Kè,1,0,0,1,2,Olomouckı kraj,20 000-49 999
7498,8119,Ostrava,NA,NA,NA,NA,22/11/2017,3,0,1,2,30 001–50 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,100 000+
7499,6203,Brno,NA,NA,NA,NA,07/11/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Jihomoravskı kraj,100 000+
7500,5210,Nová Paka,NA,NA,NA,NA,16/08/2018,1,0,0,1,15 001–22 000 Kè,0,0,0,0,1,Královéhradeckı kraj,5 000-9 999
7501,5214,Trutnov,NA,NA,NA,NA,07/11/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Královéhradeckı kraj,20 000-49 999
7502,2118,Nymburk,NA,NA,NA,NA,24/10/2018,2,0,0,2,9 201–15 000 Kè,0,0,0,0,0,Støedoèeskı kraj,10 000-19 999
7503,2121,Rakovník,NA,NA,NA,NA,11/07/2018,1,0,0,1,NA,0,0,0,0,0,Støedoèeskı kraj,10 000-19 999
7504,4203,Chomutov,NA,NA,NA,NA,28/08/2018,2,0,0,2,15 001–22 000 Kè,0,0,0,0,0,Ústeckı kraj,20 000-49 999
7505,1000,Praha,NA,NA,NA,NA,23/10/2018,2,0,0,2,NA,1,1,0,0,0,Hlavní mìsto Praha,100 000+
7506,8105,Frenštát pod Radhoštìm,NA,NA,NA,NA,17/10/2017,1,0,0,1,15 001–22 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,10 000-19 999
7507,7113,Zábøeh,NA,NA,NA,NA,31/07/2018,2,0,0,2,NA,1,0,0,1,0,Olomouckı kraj,do 999
7508,2119,Podìbrady,NA,NA,NA,NA,14/02/2019,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Støedoèeskı kraj,1 000-1 999
7509,8119,Ostrava,NA,NA,NA,NA,09/11/2017,4,0,2,2,nevím/nechci odpovídat,0,0,0,0,2,Moravskoslezskı kraj,100 000+
7510,5301,Èeská Tøebová,NA,NA,NA,NA,15/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Pardubickı kraj,10 000-19 999
7511,5301,Èeská Tøebová,NA,NA,NA,NA,16/08/2018,5,2,1,2,50 001 Kè a více,1,1,0,1,5,Pardubickı kraj,10 000-19 999
7512,1000,Praha,NA,NA,NA,NA,23/08/2018,2,0,0,2,NA,1,0,0,0,4,Hlavní mìsto Praha,100 000+
7513,1000,Praha,NA,NA,NA,NA,25/07/2018,4,0,1,3,50 001 Kè a více,0,1,0,0,1,Hlavní mìsto Praha,100 000+
7514,1000,Praha,NA,NA,NA,NA,07/02/2019,2,0,0,2,50 001 Kè a více,0,0,0,0,0,Hlavní mìsto Praha,100 000+
7515,7212,Vsetín,NA,NA,NA,NA,04/04/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Zlínskı kraj,20 000-49 999
7516,7101,Hranice,NA,NA,NA,NA,16/04/2019,3,0,0,3,30 001–50 000 Kè,1,0,0,0,3,Olomouckı kraj,10 000-19 999
7517,6113,Tøebíè,NA,NA,NA,NA,13/11/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Kraj Vysoèina,20 000-49 999
7518,5205,Hradec Králové,NA,NA,NA,NA,07/08/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Královéhradeckı kraj,50 000-99 999
7519,5205,Hradec Králové,NA,NA,NA,NA,30/04/2019,4,0,2,2,NA,1,0,0,0,4,Královéhradeckı kraj,50 000-99 999
7520,5205,Hradec Králové,NA,NA,NA,NA,07/03/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Královéhradeckı kraj,50 000-99 999
7521,5103,Jablonec nad Nisou,NA,NA,NA,NA,26/08/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,0,Libereckı kraj,20 000-49 999
7522,4202,Dìèín,NA,NA,NA,NA,03/10/2018,4,1,2,1,22 001–30 000 Kè,1,0,0,0,2,Ústeckı kraj,20 000-49 999
7523,4215,Varnsdorf,NA,NA,NA,NA,06/06/2018,3,0,1,2,22 001–30 000 Kè,1,0,0,0,3,Ústeckı kraj,10 000-19 999
7524,4212,Rumburk,NA,NA,NA,NA,09/05/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Ústeckı kraj,2 000-4 999
7525,4212,Rumburk,NA,NA,NA,NA,22/08/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,1,Ústeckı kraj,5 000-9 999
7526,3211,Rokycany,NA,NA,NA,NA,01/11/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Plzeòskı kraj,10 000-19 999
7527,7102,Jeseník,NA,NA,NA,NA,22/11/2017,2,2,0,2,50 001 Kè a více,0,1,0,0,4,Olomouckı kraj,10 000-19 999
7528,8111,Karviná,NA,NA,NA,NA,29/11/2017,2,1,0,2,50 001 Kè a více,1,0,0,0,3,Moravskoslezskı kraj,50 000-99 999
7529,3215,Tachov,NA,NA,NA,NA,22/08/2018,7,2,0,5,22 001–30 000 Kè,0,0,1,0,0,Plzeòskı kraj,10 000-19 999
7530,3108,Písek,NA,NA,NA,NA,04/09/2018,3,0,0,3,50 001 Kè a více,2,0,0,0,1,Jihoèeskı kraj,1 000-1 999
7531,3108,Písek,NA,NA,NA,NA,05/09/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Jihoèeskı kraj,1 000-1 999
7532,6207,Hustopeèe,NA,NA,NA,NA,23/11/2017,2,0,0,2,nevím/nechci odpovídat,1,0,0,0,0,Jihomoravskı kraj,1 000-1 999
7533,1000,Praha,NA,NA,NA,NA,14/11/2018,1,0,0,1,15 001–22 000 Kè,1,0,0,0,2,Hlavní mìsto Praha,100 000+
7534,1000,Praha,NA,NA,NA,NA,09/10/2018,1,0,0,1,50 001 Kè a více,1,0,0,0,0,Hlavní mìsto Praha,100 000+
7535,7102,Jeseník,NA,NA,NA,NA,15/11/2017,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Olomouckı kraj,10 000-19 999
7536,1000,Praha,NA,NA,NA,NA,17/05/2018,3,0,0,3,15 001–22 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
7537,1000,Praha,NA,NA,NA,NA,12/07/2018,2,0,0,2,NA,1,0,0,0,0,Hlavní mìsto Praha,100 000+
7538,1000,Praha,NA,NA,NA,NA,06/09/2018,2,0,0,2,NA,1,0,0,1,2,Hlavní mìsto Praha,100 000+
7539,1000,Praha,NA,NA,NA,NA,02/10/2018,5,1,2,2,50 001 Kè a více,1,0,0,1,4,Hlavní mìsto Praha,100 000+
7540,1000,Praha,NA,NA,NA,NA,12/02/2019,3,0,0,3,NA,0,1,0,0,0,Hlavní mìsto Praha,100 000+
7541,1000,Praha,NA,NA,NA,NA,07/11/2018,2,0,0,2,50 001 Kè a více,2,0,0,0,0,Hlavní mìsto Praha,100 000+
7542,1000,Praha,NA,NA,NA,NA,30/08/2018,1,0,0,1,30 001–50 000 Kè,0,0,0,0,1,Hlavní mìsto Praha,100 000+
7543,1000,Praha,NA,NA,NA,NA,10/10/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Hlavní mìsto Praha,100 000+
7544,1000,Praha,NA,NA,NA,NA,09/10/2018,2,0,0,2,NA,0,0,0,0,0,Hlavní mìsto Praha,100 000+
7545,6216,Šlapanice,NA,NA,NA,NA,22/11/2017,4,0,0,4,nevím/nechci odpovídat,1,0,0,0,2,Jihomoravskı kraj,2 000-4 999
7546,2104,Èáslav,NA,NA,NA,NA,13/09/2018,3,0,0,3,NA,2,0,0,0,1,Støedoèeskı kraj,1 000-1 999
7547,2114,Mìlník,NA,NA,NA,NA,01/08/2018,1,0,0,1,NA,0,0,0,0,1,Støedoèeskı kraj,do 999
7548,8119,Ostrava,NA,NA,NA,NA,21/11/2017,1,0,0,1,nevím/nechci odpovídat,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7549,2105,Èernošice,NA,NA,NA,NA,02/08/2018,2,0,0,2,50 001 Kè a více,1,0,0,0,0,Støedoèeskı kraj,1 000-1 999
7550,1000,Praha,NA,NA,NA,NA,31/07/2018,2,0,0,2,NA,3,0,0,0,2,Hlavní mìsto Praha,100 000+
7551,4103,Karlovy Vary,NA,NA,NA,NA,15/08/2018,4,0,2,2,50 001 Kè a více,2,0,0,0,4,Karlovarskı kraj,20 000-49 999
7552,6220,Znojmo,NA,NA,NA,NA,29/11/2017,2,0,0,2,15 001–22 000 Kè,1,0,0,0,1,Jihomoravskı kraj,1 000-1 999
7553,4103,Karlovy Vary,NA,NA,NA,NA,06/09/2018,3,0,1,2,30 001–50 000 Kè,1,0,0,0,0,Karlovarskı kraj,20 000-49 999
7554,8119,Ostrava,NA,NA,NA,NA,09/11/2017,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7555,4209,Most,NA,NA,NA,NA,11/04/2019,3,0,0,3,NA,2,0,0,0,2,Ústeckı kraj,50 000-99 999
7556,5209,Náchod,NA,NA,NA,NA,17/07/2018,5,0,1,4,NA,2,1,0,0,5,Královéhradeckı kraj,do 999
7557,6201,Blansko,NA,NA,NA,NA,21/11/2017,1,0,0,1,22 001–30 000 Kè,1,1,0,0,1,Jihomoravskı kraj,2 000-4 999
7558,6203,Brno,NA,NA,NA,NA,07/03/2019,4,1,1,2,30 001–50 000 Kè,1,0,0,0,0,Jihomoravskı kraj,100 000+
7559,8108,Havíøov,NA,NA,NA,NA,19/07/2018,2,0,0,2,22 001–30 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
7560,8117,Opava,NA,NA,NA,NA,05/02/2019,4,2,0,2,22 001–30 000 Kè,1,0,0,0,0,Moravskoslezskı kraj,1 000-1 999
7561,7106,Mohelnice,NA,NA,NA,NA,06/02/2019,3,0,0,3,NA,2,0,0,0,3,Olomouckı kraj,do 999
7562,4207,Louny,NA,NA,NA,NA,03/04/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Ústeckı kraj,10 000-19 999
7563,2117,Neratovice,NA,NA,NA,NA,17/07/2018,3,0,1,2,NA,2,0,0,0,3,Støedoèeskı kraj,10 000-19 999
7564,3108,Písek,NA,NA,NA,NA,06/09/2018,3,0,1,2,30 001–50 000 Kè,0,1,0,0,3,Jihoèeskı kraj,1 000-1 999
7565,4107,Sokolov,NA,NA,NA,NA,16/10/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,2,Karlovarskı kraj,2 000-4 999
7566,3209,Plzeò,NA,NA,NA,NA,22/08/2018,1,0,0,1,30 001–50 000 Kè,1,0,0,0,1,Plzeòskı kraj,100 000+
7567,6203,Brno,NA,NA,NA,NA,22/11/2017,2,0,0,2,50 001 Kè a více,2,0,0,0,2,Jihomoravskı kraj,100 000+
7568,2115,Mladá Boleslav,NA,NA,NA,NA,21/11/2017,4,0,1,3,nevím/nechci odpovídat,1,0,0,1,2,Støedoèeskı kraj,5 000-9 999
7569,5210,Nová Paka,NA,NA,NA,NA,23/08/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,2,4,Královéhradeckı kraj,5 000-9 999
7570,4213,Teplice,NA,NA,NA,NA,30/05/2018,2,0,0,2,NA,0,0,0,0,0,Ústeckı kraj,20 000-49 999
7571,6105,Jihlava,NA,NA,NA,NA,17/04/2019,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Kraj Vysoèina,5 000-9 999
7572,7108,Prostìjov,NA,NA,NA,NA,14/11/2017,1,0,0,1,30 001–50 000 Kè,1,0,0,0,1,Olomouckı kraj,1 000-1 999
7573,3113,Trhové Sviny,NA,NA,NA,NA,05/07/2018,2,0,0,2,9 201–15 000 Kè,1,0,0,0,0,Jihoèeskı kraj,do 999
7574,3209,Plzeò,NA,NA,NA,NA,17/07/2018,1,0,0,1,NA,1,0,0,0,1,Plzeòskı kraj,5 000-9 999
7575,4107,Sokolov,NA,NA,NA,NA,14/08/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Karlovarskı kraj,20 000-49 999
7576,5304,Chrudim,NA,NA,NA,NA,25/07/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Pardubickı kraj,1 000-1 999
7577,6203,Brno,NA,NA,NA,NA,07/11/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Jihomoravskı kraj,100 000+
7578,7210,Valašské Meziøíèí,NA,NA,NA,NA,07/06/2018,4,0,2,2,30 001–50 000 Kè,1,0,0,0,2,Zlínskı kraj,20 000-49 999
7579,7210,Valašské Meziøíèí,NA,NA,NA,NA,19/03/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Zlínskı kraj,20 000-49 999
7580,8108,Havíøov,NA,NA,NA,NA,12/06/2018,3,0,0,3,50 001 Kè a více,2,1,0,0,0,Moravskoslezskı kraj,50 000-99 999
7581,8119,Ostrava,NA,NA,NA,NA,13/03/2019,4,1,2,1,9 201–15 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7582,8113,Kravaøe,NA,NA,NA,NA,23/10/2018,4,0,0,4,30 001–50 000 Kè,0,0,0,0,3,Moravskoslezskı kraj,5 000-9 999
7583,8119,Ostrava,NA,NA,NA,NA,13/02/2019,4,0,0,4,30 001–50 000 Kè,2,0,0,0,0,Moravskoslezskı kraj,100 000+
7584,7111,Šumperk,NA,NA,NA,NA,08/11/2018,5,0,1,4,NA,2,0,0,0,4,Olomouckı kraj,2 000-4 999
7585,3109,Prachatice,NA,NA,NA,NA,11/09/2018,3,0,1,2,50 001 Kè a více,2,0,0,0,3,Jihoèeskı kraj,do 999
7586,5214,Trutnov,NA,NA,NA,NA,03/04/2019,4,0,2,2,30 001–50 000 Kè,2,0,0,0,4,Královéhradeckı kraj,do 999
7587,5109,Turnov,NA,NA,NA,NA,27/09/2018,3,0,2,1,NA,0,1,0,0,3,Libereckı kraj,10 000-19 999
7588,5109,Turnov,NA,NA,NA,NA,19/03/2019,2,0,0,2,NA,0,0,0,1,2,Libereckı kraj,10 000-19 999
7589,5109,Turnov,NA,NA,NA,NA,21/03/2019,3,0,1,2,30 001–50 000 Kè,1,0,0,0,2,Libereckı kraj,10 000-19 999
7590,8108,Havíøov,NA,NA,NA,NA,28/06/2018,1,0,0,1,9 201–15 000 Kè,0,0,0,0,0,Moravskoslezskı kraj,50 000-99 999
7591,3112,Tábor,NA,NA,NA,NA,26/07/2018,4,0,0,4,NA,1,0,0,0,0,Jihoèeskı kraj,20 000-49 999
7592,4103,Karlovy Vary,NA,NA,NA,NA,03/04/2019,2,0,0,2,22 001–30 000 Kè,0,0,0,0,0,Karlovarskı kraj,20 000-49 999
7593,4103,Karlovy Vary,NA,NA,NA,NA,19/02/2019,2,0,0,2,15 001–22 000 Kè,0,0,0,0,1,Karlovarskı kraj,20 000-49 999
7594,8117,Opava,NA,NA,NA,NA,07/02/2019,5,2,0,3,NA,1,0,0,0,3,Moravskoslezskı kraj,1 000-1 999
7595,6104,Chotìboø,NA,NA,NA,NA,18/10/2018,4,0,2,2,NA,1,0,0,0,2,Kraj Vysoèina,do 999
7596,6105,Jihlava,NA,NA,NA,NA,17/07/2018,4,0,1,3,NA,1,0,0,0,4,Kraj Vysoèina,50 000-99 999
7597,8112,Kopøivnice,NA,NA,NA,NA,14/03/2019,2,0,0,2,22 001–30 000 Kè,1,0,0,0,1,Moravskoslezskı kraj,20 000-49 999
7598,8119,Ostrava,NA,NA,NA,NA,13/09/2018,1,0,0,1,ménì ne 9 200 Kè,0,0,0,0,0,Moravskoslezskı kraj,100 000+
7599,2117,Neratovice,NA,NA,NA,NA,07/03/2019,2,0,1,1,22 001–30 000 Kè,3,0,0,1,3,Støedoèeskı kraj,10 000-19 999
7600,4103,Karlovy Vary,NA,NA,NA,NA,16/08/2018,2,0,0,2,30 001–50 000 Kè,1,0,0,0,0,Karlovarskı kraj,20 000-49 999
7601,4209,Most,NA,NA,NA,NA,23/10/2018,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Ústeckı kraj,50 000-99 999
7602,6203,Brno,NA,NA,NA,NA,30/10/2018,2,0,0,2,22 001–30 000 Kè,0,0,0,0,1,Jihomoravskı kraj,100 000+
7603,5205,Hradec Králové,NA,NA,NA,NA,02/04/2019,2,0,0,2,30 001–50 000 Kè,2,0,0,1,1,Královéhradeckı kraj,50 000-99 999
7604,3111,Strakonice,NA,NA,NA,NA,21/11/2017,2,1,0,2,22 001–30 000 Kè,1,1,0,0,3,Jihoèeskı kraj,20 000-49 999
7605,3102,Èeské Budìjovice,NA,NA,NA,NA,19/03/2019,1,0,0,1,9 201–15 000 Kè,0,0,0,0,1,Jihoèeskı kraj,50 000-99 999
7606,3102,Èeské Budìjovice,NA,NA,NA,NA,20/03/2019,4,0,2,2,NA,1,0,0,0,4,Jihoèeskı kraj,50 000-99 999
7607,6201,Blansko,NA,NA,NA,NA,28/11/2017,2,0,0,2,30 001–50 000 Kè,1,1,0,0,2,Jihomoravskı kraj,2 000-4 999
7608,5103,Jablonec nad Nisou,NA,NA,NA,NA,03/08/2018,2,0,0,2,15 001–22 000 Kè,1,0,0,0,0,Libereckı kraj,do 999
7609,4209,Most,NA,NA,NA,NA,09/04/2019,1,0,0,1,9 201–15 000 Kè,1,0,0,0,0,Ústeckı kraj,50 000-99 999
